From vertex 0:
To vertex 4:45 (58,8,15,31,59,4)
To vertex 5:32 (58,44,45,5)
To vertex 6:15 (58,62,6)
To vertex 7:41 (58,8,15,53,57,7)
To vertex 8:4 (58,8)
To vertex 9:17 (58,9)
To vertex 10:41 (58,9,10)
To vertex 11:47 (58,62,6,11)
To vertex 12:35 (58,62,38,19,12)
To vertex 13:41 (58,44,45,5,63,13)
To vertex 14:35 (58,8,14)
To vertex 15:12 (58,8,15)
To vertex 16:33 (58,62,16)
To vertex 17:44 (58,9,32,17)
To vertex 18:50 (58,18)
To vertex 19:31 (58,62,38,19)
To vertex 20:33 (58,44,45,5,33,20)
To vertex 21:77 (58,9,21)
To vertex 22:34 (58,44,22)
To vertex 23:49 (58,35,23)
To vertex 24:47 (58,8,15,24)
To vertex 25:65 (58,9,10,25)
To vertex 26:41 (58,44,45,5,33,20,48,0,26)
To vertex 27:29 (58,62,38,19,12,27)
To vertex 28:47 (58,9,32,47,28)
To vertex 29:101 (58,9,10,25,29)
To vertex 30:36 (58,62,6,30)
To vertex 31:38 (58,8,15,31)
To vertex 32:18 (58,9,32)
To vertex 33:27 (58,44,45,5,33)
To vertex 34:35 (58,41,51,34)
To vertex 35:8 (58,35)
To vertex 36:66 (58,44,22,36)
To vertex 37:18 (58,8,37)
To vertex 38:29 (58,62,38)
To vertex 39:52 (58,44,45,5,63,39)
To vertex 40:47 (58,8,15,53,40)
To vertex 41:11 (58,41)
To vertex 42:71 (58,8,14,42)
To vertex 43:66 (58,41,43)
To vertex 44:32 (58,44)
To vertex 45:32 (58,44,45)
To vertex 46:29 (58,46)
To vertex 47:22 (58,9,32,47)
To vertex 48:38 (58,44,45,5,33,20,48)
To vertex 49:30 (58,35,49)
To vertex 50:47 (58,44,50)
To vertex 51:26 (58,41,51)
To vertex 52:27 (58,41,51,52)
To vertex 53:13 (58,8,15,53)
To vertex 54:33 (58,9,54)
To vertex 55:50 (58,62,38,19,12,55)
To vertex 56:47 (58,41,51,56)
To vertex 57:39 (58,8,15,53,57)
To vertex 59:40 (58,8,15,31,59)
To vertex 60:50 (58,8,14,60)
To vertex 61:55 (58,44,45,5,33,20,48,61)
To vertex 62:14 (58,62)
To vertex 63:38 (58,44,45,5,63)
From vertex 59:
To vertex 0:21 (59,27,44,45,5,33,20,48,0)
To vertex 1:56 (59,27,44,22,1)
To vertex 2:17 (59,27,44,45,5,33,2)
To vertex 3:35 (59,41,51,34,3)
To vertex 4:5 (59,4)
To vertex 5:12 (59,27,44,45,5)
To vertex 6:16 (59,27,44,45,5,6)
To vertex 7:39 (59,27,44,22,57,7)
To vertex 8:19 (59,27,44,45,5,63,8)
To vertex 9:30 (59,27,44,45,5,33,20,48,0,56,9)
To vertex 10:21 (59,27,44,45,10)
To vertex 11:45 (59,27,44,45,5,33,20,48,11)
To vertex 12:20 (59,27,44,45,5,33,20,19,12)
To vertex 13:21 (59,27,44,45,5,63,13)
To vertex 14:22 (59,27,44,45,5,33,20,48,0,14)
To vertex 15:27 (59,27,44,45,5,63,8,15)
To vertex 16:31 (59,27,44,22,16)
To vertex 17:34 (59,27,44,22,32,17)
To vertex 18:49 (59,27,44,45,5,33,20,48,0,14,18)
To vertex 19:16 (59,27,44,45,5,33,20,19)
To vertex 20:13 (59,27,44,45,5,33,20)
To vertex 21:63 (59,27,44,45,5,33,20,48,0,26,21)
To vertex 22:14 (59,27,44,22)
To vertex 23:53 (59,27,44,22,32,17,23)
To vertex 24:57 (59,41,51,52,24)
To vertex 25:45 (59,27,44,45,10,25)
To vertex 26:21 (59,27,44,45,5,33,20,48,0,26)
To vertex 27:4 (59,27)
To vertex 28:37 (59,27,44,22,32,47,28)
To vertex 29:81 (59,27,44,45,10,25,29)
To vertex 30:37 (59,27,44,45,5,6,30)
To vertex 31:49 (59,27,44,22,57,31)
To vertex 32:8 (59,27,44,22,32)
To vertex 33:7 (59,27,44,45,5,33)
To vertex 34:29 (59,41,51,34)
To vertex 35:17 (59,27,44,45,5,6,35)
To vertex 36:46 (59,27,44,22,36)
To vertex 37:31 (59,4,37)
To vertex 38:36 (59,27,44,45,5,33,20,38)
To vertex 39:32 (59,27,44,45,5,63,39)
To vertex 40:53 (59,27,44,22,16,40)
To vertex 41:5 (59,41)
To vertex 42:58 (59,27,44,45,5,33,20,48,0,14,42)
To vertex 43:60 (59,41,43)
To vertex 44:12 (59,27,44)
To vertex 45:12 (59,27,44,45)
To vertex 46:16 (59,27,44,22,46)
To vertex 47:12 (59,27,44,22,32,47)
To vertex 48:18 (59,27,44,45,5,33,20,48)
To vertex 49:21 (59,49)
To vertex 50:27 (59,27,44,50)
To vertex 51:20 (59,41,51)
To vertex 52:21 (59,41,51,52)
To vertex 53:28 (59,27,44,45,5,63,8,15,53)
To vertex 54:34 (59,27,44,22,32,54)
To vertex 55:35 (59,27,44,45,5,33,20,55)
To vertex 56:32 (59,27,44,45,5,33,20,48,0,56)
To vertex 57:37 (59,27,44,22,57)
To vertex 58:45 (59,27,44,45,5,63,39,58)
To vertex 60:37 (59,27,44,45,5,33,20,48,0,14,60)
To vertex 61:35 (59,27,44,45,5,33,20,48,61)
To vertex 62:36 (59,27,44,45,5,63,62)
To vertex 63:18 (59,27,44,45,5,63)
From vertex 60:
To vertex 0:can not arrivedTo vertex 1:can not arrivedTo vertex 2:can not arrivedTo vertex 3:can not arrivedTo vertex 4:can not arrivedTo vertex 5:can not arrivedTo vertex 6:can not arrivedTo vertex 7:can not arrivedTo vertex 8:can not arrivedTo vertex 9:can not arrivedTo vertex 10:can not arrivedTo vertex 11:can not arrivedTo vertex 12:can not arrivedTo vertex 13:can not arrivedTo vertex 14:can not arrivedTo vertex 15:can not arrivedTo vertex 16:can not arrivedTo vertex 17:can not arrivedTo vertex 18:can not arrivedTo vertex 19:can not arrivedTo vertex 20:can not arrivedTo vertex 21:can not arrivedTo vertex 22:can not arrivedTo vertex 23:can not arrivedTo vertex 24:can not arrivedTo vertex 25:can not arrivedTo vertex 26:can not arrivedTo vertex 27:can not arrivedTo vertex 28:can not arrivedTo vertex 29:can not arrivedTo vertex 30:can not arrivedTo vertex 31:can not arrivedTo vertex 32:can not arrivedTo vertex 33:can not arrivedTo vertex 34:can not arrivedTo vertex 35:can not arrivedTo vertex 36:can not arrivedTo vertex 37:can not arrivedTo vertex 38:can not arrivedTo vertex 39:can not arrivedTo vertex 40:can not arrivedTo vertex 41:can not arrivedTo vertex 42:can not arrivedTo vertex 43:can not arrivedTo vertex 44:can not arrivedTo vertex 45:can not arrivedTo vertex 46:can not arrivedTo vertex 47:can not arrivedTo vertex 48:can not arrivedTo vertex 49:can not arrivedTo vertex 50:can not arrivedTo vertex 51:can not arrivedTo vertex 52:can not arrivedTo vertex 53:can not arrivedTo vertex 54:can not arrivedTo vertex 55:can not arrivedTo vertex 56:can not arrivedTo vertex 57:can not arrivedTo vertex 58:can not arrivedTo vertex 59:can not arrivedTo vertex 61:can not arrivedTo vertex 62:can not arrivedTo vertex 63:can not arrivedFrom vertex 61:
To vertex 0:32 (61,30,0)
To vertex 1:83 (61,9,32,17,23,1)
To vertex 2:39 (61,30,2)
To vertex 3:72 (61,30,0,26,34,3)
To vertex 4:52 (61,30,0,26,55,59,4)
To vertex 5:43 (61,9,54,45,5)
To vertex 6:47 (61,9,54,45,5,6)
To vertex 7:53 (61,9,32,17,7)
To vertex 8:50 (61,9,54,45,5,63,8)
To vertex 9:17 (61,9)
To vertex 10:41 (61,9,10)
To vertex 11:51 (61,47,11)
To vertex 12:47 (61,47,19,12)
To vertex 13:33 (61,30,0,26,13)
To vertex 14:33 (61,30,0,14)
To vertex 15:57 (61,47,46,15)
To vertex 16:63 (61,47,28,44,22,16)
To vertex 17:44 (61,9,32,17)
To vertex 18:60 (61,30,0,14,18)
To vertex 19:43 (61,47,19)
To vertex 20:44 (61,9,54,45,5,33,20)
To vertex 21:74 (61,30,0,26,21)
To vertex 22:46 (61,47,28,44,22)
To vertex 23:63 (61,9,32,17,23)
To vertex 24:80 (61,30,0,14,18,24)
To vertex 25:59 (61,30,0,26,25)
To vertex 26:32 (61,30,0,26)
To vertex 27:41 (61,47,19,12,27)
To vertex 28:42 (61,47,28)
To vertex 29:95 (61,30,0,26,25,29)
To vertex 30:11 (61,30)
To vertex 31:80 (61,9,32,17,7,31)
To vertex 32:18 (61,9,32)
To vertex 33:38 (61,9,54,45,5,33)
To vertex 34:66 (61,30,0,26,34)
To vertex 35:44 (61,9,32,35)
To vertex 36:66 (61,30,0,56,36)
To vertex 37:36 (61,47,28,37)
To vertex 38:49 (61,30,0,26,38)
To vertex 39:63 (61,9,54,45,5,63,39)
To vertex 40:85 (61,47,28,44,22,16,40)
To vertex 41:52 (61,30,0,26,55,59,41)
To vertex 42:69 (61,30,0,14,42)
To vertex 43:81 (61,30,0,56,36,43)
To vertex 44:44 (61,47,28,44)
To vertex 45:43 (61,9,54,45)
To vertex 46:44 (61,47,46)
To vertex 47:17 (61,47)
To vertex 48:49 (61,9,54,45,5,33,20,48)
To vertex 49:32 (61,47,49)
To vertex 50:59 (61,50)
To vertex 51:62 (61,47,46,51)
To vertex 52:45 (61,52)
To vertex 53:58 (61,47,46,15,53)
To vertex 54:33 (61,9,54)
To vertex 55:46 (61,30,0,26,55)
To vertex 56:43 (61,30,0,56)
To vertex 57:69 (61,47,28,44,22,57)
To vertex 58:76 (61,9,54,45,5,63,39,58)
To vertex 59:47 (61,30,0,26,55,59)
To vertex 60:48 (61,30,0,14,60)
To vertex 62:55 (61,30,0,26,25,62)
To vertex 63:49 (61,9,54,45,5,63)
From vertex 62:
To vertex 0:28 (62,48,0)
To vertex 1:63 (62,6,35,23,1)
To vertex 2:25 (62,48,2)
To vertex 3:35 (62,34,3)
To vertex 4:42 (62,34,4)
To vertex 5:23 (62,38,19,12,27,44,45,5)
To vertex 6:1 (62,6)
To vertex 7:49 (62,16,15,53,57,7)
To vertex 8:30 (62,38,19,12,27,44,45,5,63,8)
To vertex 9:28 (62,9)
To vertex 10:32 (62,38,19,12,27,44,45,10)
To vertex 11:33 (62,6,11)
To vertex 12:21 (62,38,19,12)
To vertex 13:29 (62,48,0,26,13)
To vertex 14:29 (62,48,0,14)
To vertex 15:20 (62,16,15)
To vertex 16:19 (62,16)
To vertex 17:45 (62,38,19,12,27,44,22,32,17)
To vertex 18:42 (62,6,18)
To vertex 19:17 (62,38,19)
To vertex 20:24 (62,38,19,12,27,44,45,5,33,20)
To vertex 21:70 (62,48,0,26,21)
To vertex 22:25 (62,38,19,12,27,44,22)
To vertex 23:43 (62,6,35,23)
To vertex 24:55 (62,16,15,24)
To vertex 25:55 (62,48,0,26,25)
To vertex 26:28 (62,48,0,26)
To vertex 27:15 (62,38,19,12,27)
To vertex 28:48 (62,38,19,12,27,44,22,32,47,28)
To vertex 29:91 (62,48,0,26,25,29)
To vertex 30:22 (62,6,30)
To vertex 31:46 (62,16,15,31)
To vertex 32:19 (62,38,19,12,27,44,22,32)
To vertex 33:18 (62,38,19,12,27,44,45,5,33)
To vertex 34:29 (62,34)
To vertex 35:2 (62,6,35)
To vertex 36:57 (62,38,19,12,27,44,22,36)
To vertex 37:42 (62,38,19,12,27,44,22,32,47,28,37)
To vertex 38:15 (62,38)
To vertex 39:43 (62,38,19,12,27,44,45,5,63,39)
To vertex 40:41 (62,16,40)
To vertex 41:42 (62,38,19,12,55,59,41)
To vertex 42:65 (62,48,0,14,42)
To vertex 43:72 (62,38,19,12,27,44,22,36,43)
To vertex 44:23 (62,38,19,12,27,44)
To vertex 45:23 (62,38,19,12,27,44,45)
To vertex 46:27 (62,38,19,12,27,44,22,46)
To vertex 47:23 (62,38,19,12,27,44,22,32,47)
To vertex 48:25 (62,48)
To vertex 49:24 (62,6,35,49)
To vertex 50:38 (62,38,19,12,27,44,50)
To vertex 51:45 (62,38,19,12,27,44,22,46,51)
To vertex 52:41 (62,6,35,52)
To vertex 53:21 (62,16,15,53)
To vertex 54:44 (62,9,54)
To vertex 55:36 (62,38,19,12,55)
To vertex 56:39 (62,48,0,56)
To vertex 57:47 (62,16,15,53,57)
To vertex 58:49 (62,16,15,53,58)
To vertex 59:37 (62,38,19,12,55,59)
To vertex 60:44 (62,48,0,14,60)
To vertex 61:42 (62,48,61)
To vertex 63:29 (62,38,19,12,27,44,45,5,63)
From vertex 63:
To vertex 0:31 (63,39,12,27,44,45,5,33,20,48,0)
To vertex 1:66 (63,39,12,27,44,22,1)
To vertex 2:27 (63,39,12,27,44,45,5,33,2)
To vertex 3:35 (63,39,3)
To vertex 4:41 (63,39,12,55,59,4)
To vertex 5:22 (63,39,12,27,44,45,5)
To vertex 6:19 (63,62,6)
To vertex 7:38 (63,8,15,53,57,7)
To vertex 8:1 (63,8)
To vertex 9:40 (63,39,12,27,44,45,5,33,20,48,0,56,9)
To vertex 10:31 (63,39,12,27,44,45,10)
To vertex 11:29 (63,39,11)
To vertex 12:20 (63,39,12)
To vertex 13:3 (63,13)
To vertex 14:32 (63,8,14)
To vertex 15:9 (63,8,15)
To vertex 16:37 (63,62,16)
To vertex 17:44 (63,39,12,27,44,22,32,17)
To vertex 18:59 (63,8,14,18)
To vertex 19:26 (63,39,12,27,44,45,5,33,20,19)
To vertex 20:23 (63,39,12,27,44,45,5,33,20)
To vertex 21:73 (63,39,12,27,44,45,5,33,20,48,0,26,21)
To vertex 22:24 (63,39,12,27,44,22)
To vertex 23:61 (63,62,6,35,23)
To vertex 24:44 (63,8,15,24)
To vertex 25:53 (63,13,25)
To vertex 26:31 (63,39,12,27,44,45,5,33,20,48,0,26)
To vertex 27:14 (63,39,12,27)
To vertex 28:47 (63,39,12,27,44,22,32,47,28)
To vertex 29:68 (63,39,29)
To vertex 30:40 (63,62,6,30)
To vertex 31:35 (63,8,15,31)
To vertex 32:18 (63,39,12,27,44,22,32)
To vertex 33:17 (63,39,12,27,44,45,5,33)
To vertex 34:42 (63,39,46,51,34)
To vertex 35:20 (63,62,6,35)
To vertex 36:56 (63,36)
To vertex 37:15 (63,8,37)
To vertex 38:33 (63,8,38)
To vertex 39:14 (63,39)
To vertex 40:44 (63,8,15,53,40)
To vertex 41:38 (63,39,58,41)
To vertex 42:68 (63,8,14,42)
To vertex 43:71 (63,36,43)
To vertex 44:22 (63,39,12,27,44)
To vertex 45:22 (63,39,12,27,44,45)
To vertex 46:15 (63,39,46)
To vertex 47:22 (63,39,12,27,44,22,32,47)
To vertex 48:28 (63,39,12,27,44,45,5,33,20,48)
To vertex 49:37 (63,39,12,27,44,22,32,47,49)
To vertex 50:37 (63,39,12,27,44,50)
To vertex 51:33 (63,39,46,51)
To vertex 52:34 (63,39,46,51,52)
To vertex 53:10 (63,8,15,53)
To vertex 54:22 (63,54)
To vertex 55:35 (63,39,12,55)
To vertex 56:42 (63,39,12,27,44,45,5,33,20,48,0,56)
To vertex 57:36 (63,8,15,53,57)
To vertex 58:27 (63,39,58)
To vertex 59:36 (63,39,12,55,59)
To vertex 60:20 (63,13,60)
To vertex 61:45 (63,39,12,27,44,45,5,33,20,48,61)
To vertex 62:18 (63,62)
