From vertex 0:
To vertex 6:67 (57,97,6)
To vertex 7:87 (57,4,50,49,43,19,122,7)
To vertex 8:48 (57,44,99,8)
To vertex 9:67 (57,4,50,9)
To vertex 10:118 (57,4,50,49,43,19,122,28,5,10)
To vertex 11:91 (57,4,50,49,43,19,122,7,11)
To vertex 12:57 (57,4,50,49,43,12)
To vertex 13:135 (57,44,81,33,60,52,13)
To vertex 14:72 (57,4,50,49,43,19,14)
To vertex 15:93 (57,44,81,33,85,15)
To vertex 16:132 (57,44,81,33,121,16)
To vertex 17:89 (57,46,17)
To vertex 18:128 (57,4,50,49,43,19,14,18)
To vertex 19:57 (57,4,50,49,43,19)
To vertex 20:32 (57,97,20)
To vertex 21:102 (57,4,50,49,43,19,122,7,21)
To vertex 22:100 (57,4,56,38,126,22)
To vertex 23:77 (57,4,50,49,23)
To vertex 24:89 (57,44,81,33,85,15,118,24)
To vertex 25:94 (57,4,50,49,43,19,14,25)
To vertex 26:65 (57,4,50,9,26)
To vertex 27:99 (57,35,27)
To vertex 28:70 (57,4,50,49,43,19,122,28)
To vertex 29:83 (57,46,29)
To vertex 30:92 (57,4,50,104,86,59,30)
To vertex 31:120 (57,4,50,49,43,19,122,31)
To vertex 32:83 (57,4,50,32)
To vertex 33:58 (57,44,81,33)
To vertex 34:172 (57,4,50,49,43,19,122,28,5,34)
To vertex 35:94 (57,35)
To vertex 36:111 (57,4,50,49,43,19,122,36)
To vertex 37:79 (57,4,37)
To vertex 38:69 (57,4,56,38)
To vertex 39:81 (57,4,50,49,43,19,51,39)
To vertex 40:147 (57,4,50,104,86,59,40)
To vertex 41:64 (57,41)
To vertex 42:61 (57,44,99,42)
To vertex 43:39 (57,4,50,49,43)
To vertex 44:23 (57,44)
To vertex 45:72 (57,44,45)
To vertex 46:62 (57,46)
To vertex 47:142 (57,44,81,98,116,47)
To vertex 48:74 (57,44,48)
To vertex 49:44 (57,4,50,49)
To vertex 50:30 (57,4,50)
To vertex 51:78 (57,4,50,49,43,19,51)
To vertex 52:108 (57,44,81,33,60,52)
To vertex 53:88 (57,97,91,101,53)
To vertex 54:78 (57,4,56,38,54)
To vertex 55:97 (57,4,50,104,86,59,55)
To vertex 56:51 (57,4,56)
To vertex 58:148 (57,4,50,49,43,19,122,7,58)
To vertex 59:80 (57,4,50,104,86,59)
To vertex 60:71 (57,44,81,33,60)
To vertex 61:76 (57,44,99,115,61)
To vertex 62:98 (57,4,50,9,26,123,87,62)
To vertex 63:71 (57,41,73,63)
To vertex 64:81 (57,46,64)
To vertex 65:146 (57,44,81,98,106,105,65)
To vertex 66:95 (57,4,50,49,43,19,51,39,66)
To vertex 67:100 (57,4,50,49,43,12,67)
To vertex 68:70 (57,4,50,68)
To vertex 69:109 (57,4,50,104,86,113,69)
To vertex 70:109 (57,97,20,70)
To vertex 71:63 (57,44,99,115,71)
To vertex 72:105 (57,44,45,3,72)
To vertex 73:62 (57,41,73)
To vertex 74:99 (57,44,99,115,71,96,74)
To vertex 75:96 (57,4,56,75)
To vertex 76:141 (57,4,50,49,43,76)
To vertex 77:84 (57,4,50,49,43,19,14,77)
To vertex 78:98 (57,44,81,33,121,78)
To vertex 79:74 (57,109,102,79)
To vertex 80:99 (57,44,45,3,80)
To vertex 81:55 (57,44,81)
To vertex 82:167 (57,44,48,100,82)
To vertex 83:72 (57,4,50,104,86,83)
To vertex 84:95 (57,44,99,115,71,96,95,84)
To vertex 85:53 (57,44,81,33,85)
To vertex 86:56 (57,4,50,104,86)
To vertex 87:84 (57,4,50,9,26,123,87)
To vertex 88:127 (57,4,50,88)
To vertex 89:136 (57,44,81,33,60,89)
To vertex 90:122 (57,4,50,49,23,90)
To vertex 91:82 (57,97,91)
To vertex 92:72 (57,4,50,9,26,123,92)
To vertex 93:111 (57,4,50,9,26,123,87,62,93)
To vertex 94:96 (57,44,81,94)
To vertex 95:94 (57,44,99,115,71,96,95)
To vertex 96:73 (57,44,99,115,71,96)
To vertex 97:20 (57,97)
To vertex 98:84 (57,44,81,98)
To vertex 99:45 (57,44,99)
To vertex 100:83 (57,44,48,100)
To vertex 101:87 (57,97,91,101)
To vertex 102:73 (57,109,102)
To vertex 103:258 (57,44,81,33,60,52,13,103)
To vertex 104:49 (57,4,50,104)
To vertex 105:99 (57,44,81,98,106,105)
To vertex 106:84 (57,44,81,98,106)
To vertex 107:72 (57,4,50,49,43,19,122,28,107)
To vertex 108:127 (57,4,50,9,26,123,92,108)
To vertex 109:12 (57,109)
To vertex 110:75 (57,44,81,110)
To vertex 111:162 (57,44,45,3,72,111)
To vertex 112:119 (57,97,20,112)
To vertex 113:99 (57,4,50,104,86,113)
To vertex 114:131 (57,4,50,49,114)
To vertex 115:56 (57,44,99,115)
To vertex 116:127 (57,44,81,98,116)
To vertex 117:94 (57,4,50,104,86,117)
To vertex 118:89 (57,44,81,33,85,15,118)
To vertex 119:121 (57,4,56,38,126,119)
To vertex 120:98 (57,4,50,49,120)
To vertex 121:77 (57,44,81,33,121)
To vertex 122:68 (57,4,50,49,43,19,122)
To vertex 123:70 (57,4,50,9,26,123)
To vertex 124:82 (57,4,56,38,126,124)
To vertex 125:88 (57,4,50,9,125)
To vertex 126:73 (57,4,56,38,126)
To vertex 127:112 (57,44,81,33,121,78,127)
From vertex 58:
To vertex 0:84 (58,35,27,14,49,43,19,122,0)
To vertex 1:98 (58,35,98,106,105,97,1)
To vertex 2:94 (58,35,27,14,115,71,96,74,2)
To vertex 3:65 (58,35,27,14,115,61,45,3)
To vertex 4:57 (58,35,98,106,105,97,4)
To vertex 5:62 (58,35,27,14,49,43,19,122,28,5)
To vertex 6:62 (58,116,6)
To vertex 7:55 (58,35,27,14,49,43,19,122,7)
To vertex 8:45 (58,35,44,99,8)
To vertex 9:48 (58,35,98,9)
To vertex 10:86 (58,35,27,14,49,43,19,122,28,5,10)
To vertex 11:59 (58,35,27,14,49,43,19,122,7,11)
To vertex 12:25 (58,35,27,14,49,43,12)
To vertex 13:109 (58,35,27,14,115,71,96,74,13)
To vertex 14:11 (58,35,27,14)
To vertex 15:90 (58,35,44,81,33,85,15)
To vertex 16:104 (58,35,27,14,77,62,16)
To vertex 17:69 (58,35,27,88,17)
To vertex 18:67 (58,35,27,14,18)
To vertex 19:25 (58,35,27,14,49,43,19)
To vertex 20:61 (58,35,98,106,105,97,20)
To vertex 21:42 (58,35,27,14,21)
To vertex 22:90 (58,35,27,14,49,43,19,122,7,11,38,126,22)
To vertex 23:45 (58,35,27,14,49,23)
To vertex 24:82 (58,35,27,14,49,43,12,67,118,24)
To vertex 25:33 (58,35,27,14,25)
To vertex 26:30 (58,35,27,14,26)
To vertex 27:5 (58,35,27)
To vertex 28:38 (58,35,27,14,49,43,19,122,28)
To vertex 29:46 (58,35,98,29)
To vertex 30:66 (58,35,27,14,115,71,96,51,39,66,30)
To vertex 31:88 (58,35,27,14,49,43,19,122,31)
To vertex 32:89 (58,35,98,9,32)
To vertex 33:55 (58,35,44,81,33)
To vertex 34:140 (58,35,27,14,49,43,19,122,28,5,34)
To vertex 35:0 (58,35)
To vertex 36:79 (58,35,27,14,49,43,19,122,36)
To vertex 37:56 (58,35,98,106,37)
To vertex 38:59 (58,35,27,14,49,43,19,122,7,11,38)
To vertex 39:46 (58,35,27,14,115,71,96,51,39)
To vertex 40:125 (58,116,47,59,40)
To vertex 41:135 (58,35,27,14,115,71,96,95,84,57,41)
To vertex 42:58 (58,35,44,99,42)
To vertex 43:7 (58,35,27,14,49,43)
To vertex 44:20 (58,35,44)
To vertex 45:47 (58,35,27,14,115,61,45)
To vertex 46:45 (58,35,27,14,49,23,46)
To vertex 47:36 (58,116,47)
To vertex 48:44 (58,35,27,14,26,123,48)
To vertex 49:12 (58,35,27,14,49)
To vertex 50:63 (58,35,98,106,105,97,4,50)
To vertex 51:43 (58,35,27,14,115,71,96,51)
To vertex 52:105 (58,35,44,81,33,60,52)
To vertex 53:87 (58,35,44,81,91,101,53)
To vertex 54:68 (58,35,27,14,49,43,19,122,7,11,38,54)
To vertex 55:62 (58,116,89,55)
To vertex 56:65 (58,35,44,81,33,85,56)
To vertex 57:71 (58,35,27,14,115,71,96,95,84,57)
To vertex 59:58 (58,116,47,59)
To vertex 60:68 (58,35,44,81,33,60)
To vertex 61:31 (58,35,27,14,115,61)
To vertex 62:46 (58,35,27,14,77,62)
To vertex 63:51 (58,35,27,14,49,43,19,73,63)
To vertex 64:48 (58,100,64)
To vertex 65:85 (58,35,98,106,105,65)
To vertex 66:60 (58,35,27,14,115,71,96,51,39,66)
To vertex 67:68 (58,35,27,14,49,43,12,67)
To vertex 68:103 (58,35,98,106,105,97,4,50,68)
To vertex 69:91 (58,35,27,14,49,23,113,69)
To vertex 70:85 (58,35,27,88,70)
To vertex 71:18 (58,35,27,14,115,71)
To vertex 72:45 (58,35,27,14,25,72)
To vertex 73:42 (58,35,27,14,49,43,19,73)
To vertex 74:54 (58,35,27,14,115,71,96,74)
To vertex 75:83 (58,35,27,14,26,123,75)
To vertex 76:109 (58,35,27,14,49,43,76)
To vertex 77:23 (58,35,27,14,77)
To vertex 78:81 (58,35,27,14,115,61,45,121,78)
To vertex 79:57 (58,35,98,106,105,102,79)
To vertex 80:63 (58,35,27,14,77,62,93,80)
To vertex 81:52 (58,35,44,81)
To vertex 82:132 (58,100,82)
To vertex 83:56 (58,35,27,14,49,23,83)
To vertex 84:50 (58,35,27,14,115,71,96,95,84)
To vertex 85:50 (58,35,44,81,33,85)
To vertex 86:89 (58,35,98,106,105,97,4,50,104,86)
To vertex 87:49 (58,35,27,14,26,123,87)
To vertex 88:51 (58,35,27,88)
To vertex 89:62 (58,116,89)
To vertex 90:77 (58,35,27,14,77,62,93,90)
To vertex 91:81 (58,35,44,81,91)
To vertex 92:37 (58,35,27,14,26,123,92)
To vertex 93:59 (58,35,27,14,77,62,93)
To vertex 94:74 (58,35,27,14,115,94)
To vertex 95:49 (58,35,27,14,115,71,96,95)
To vertex 96:28 (58,35,27,14,115,71,96)
To vertex 97:49 (58,35,98,106,105,97)
To vertex 98:23 (58,35,98)
To vertex 99:42 (58,35,44,99)
To vertex 100:48 (58,100)
To vertex 101:86 (58,35,44,81,91,101)
To vertex 102:56 (58,35,98,106,105,102)
To vertex 103:232 (58,35,27,14,115,71,96,74,13,103)
To vertex 104:82 (58,35,98,106,105,97,4,50,104)
To vertex 105:38 (58,35,98,106,105)
To vertex 106:23 (58,35,98,106)
To vertex 107:40 (58,35,27,14,49,43,19,122,28,107)
To vertex 108:92 (58,35,27,14,26,123,92,108)
To vertex 109:41 (58,35,27,14,115,61,109)
To vertex 110:72 (58,35,44,81,110)
To vertex 111:102 (58,35,27,14,25,72,111)
To vertex 112:71 (58,35,98,106,105,112)
To vertex 113:81 (58,35,27,14,49,23,113)
To vertex 114:99 (58,35,27,14,49,114)
To vertex 115:11 (58,35,27,14,115)
To vertex 116:21 (58,116)
To vertex 117:88 (58,35,27,14,77,62,127,117)
To vertex 118:82 (58,35,27,14,49,43,12,67,118)
To vertex 119:102 (58,35,27,14,18,119)
To vertex 120:66 (58,35,27,14,49,120)
To vertex 121:60 (58,35,27,14,115,61,45,121)
To vertex 122:36 (58,35,27,14,49,43,19,122)
To vertex 123:35 (58,35,27,14,26,123)
To vertex 124:72 (58,35,27,14,49,43,19,122,7,11,38,126,124)
To vertex 125:69 (58,35,98,9,125)
To vertex 126:63 (58,35,27,14,49,43,19,122,7,11,38,126)
To vertex 127:81 (58,35,27,14,77,62,127)
From vertex 59:
To vertex 0:102 (59,55,33,122,0)
To vertex 1:91 (59,55,33,60,1)
To vertex 2:101 (59,55,2)
To vertex 3:88 (59,30,94,6,14,115,61,45,3)
To vertex 4:81 (59,30,94,6,29,97,4)
To vertex 5:75 (59,55,33,85,28,5)
To vertex 6:25 (59,30,94,6)
To vertex 7:73 (59,55,33,122,7)
To vertex 8:65 (59,30,8)
To vertex 9:108 (59,30,94,6,14,9)
To vertex 10:99 (59,55,33,85,28,5,10)
To vertex 11:77 (59,55,33,122,7,11)
To vertex 12:48 (59,30,94,6,14,49,43,12)
To vertex 13:110 (59,55,33,60,52,13)
To vertex 14:34 (59,30,94,6,14)
To vertex 15:68 (59,55,33,85,15)
To vertex 16:107 (59,55,33,121,16)
To vertex 17:95 (59,30,94,6,14,49,23,46,17)
To vertex 18:90 (59,30,94,6,14,18)
To vertex 19:48 (59,30,94,6,14,49,43,19)
To vertex 20:85 (59,30,94,6,29,97,20)
To vertex 21:65 (59,30,94,6,14,21)
To vertex 22:92 (59,55,33,85,56,38,126,22)
To vertex 23:68 (59,30,94,6,14,49,23)
To vertex 24:64 (59,55,33,85,15,118,24)
To vertex 25:56 (59,30,94,6,14,25)
To vertex 26:53 (59,30,94,6,14,26)
To vertex 27:47 (59,27)
To vertex 28:51 (59,55,33,85,28)
To vertex 29:50 (59,30,94,6,29)
To vertex 30:12 (59,30)
To vertex 31:79 (59,55,100,64,31)
To vertex 32:128 (59,55,33,60,52,13,32)
To vertex 33:33 (59,55,33)
To vertex 34:139 (59,55,100,36,34)
To vertex 35:69 (59,55,33,60,35)
To vertex 36:78 (59,55,100,36)
To vertex 37:85 (59,30,94,6,14,115,71,96,95,37)
To vertex 38:61 (59,55,33,85,56,38)
To vertex 39:69 (59,30,94,6,14,115,71,96,51,39)
To vertex 40:67 (59,40)
To vertex 41:128 (59,55,33,85,56,57,41)
To vertex 42:84 (59,40,113,42)
To vertex 43:30 (59,30,94,6,14,49,43)
To vertex 44:79 (59,55,33,122,7,44)
To vertex 45:70 (59,30,94,6,14,115,61,45)
To vertex 46:68 (59,30,94,6,14,49,23,46)
To vertex 47:143 (59,55,33,85,56,38,47)
To vertex 48:47 (59,55,100,123,48)
To vertex 49:35 (59,30,94,6,14,49)
To vertex 50:87 (59,30,94,6,29,97,4,50)
To vertex 51:66 (59,30,94,6,14,115,71,96,51)
To vertex 52:83 (59,55,33,60,52)
To vertex 53:92 (59,55,100,123,48,91,101,53)
To vertex 54:70 (59,55,33,85,56,38,54)
To vertex 55:17 (59,55)
To vertex 56:43 (59,55,33,85,56)
To vertex 57:64 (59,55,33,85,56,57)
To vertex 58:108 (59,55,100,64,58)
To vertex 60:46 (59,55,33,60)
To vertex 61:54 (59,30,94,6,14,115,61)
To vertex 62:66 (59,55,100,123,87,62)
To vertex 63:66 (59,55,100,123,87,73,63)
To vertex 64:20 (59,55,100,64)
To vertex 65:154 (59,55,33,60,35,98,106,105,65)
To vertex 66:83 (59,30,94,6,14,115,71,96,51,39,66)
To vertex 67:91 (59,30,94,6,14,49,43,12,67)
To vertex 68:127 (59,30,94,6,29,97,4,50,68)
To vertex 69:99 (59,40,113,69)
To vertex 70:127 (59,27,88,70)
To vertex 71:41 (59,30,94,6,14,115,71)
To vertex 72:68 (59,30,94,6,14,25,72)
To vertex 73:57 (59,55,100,123,87,73)
To vertex 74:77 (59,30,94,6,14,115,71,96,74)
To vertex 75:86 (59,55,100,123,75)
To vertex 76:132 (59,30,94,6,14,49,43,76)
To vertex 77:46 (59,30,94,6,14,77)
To vertex 78:73 (59,55,33,121,78)
To vertex 79:117 (59,27,88,102,79)
To vertex 80:62 (59,55,100,64,93,80)
To vertex 81:111 (59,55,33,122,7,44,81)
To vertex 82:104 (59,55,100,82)
To vertex 83:77 (59,55,33,85,56,38,83)
To vertex 84:73 (59,30,94,6,14,115,71,96,95,84)
To vertex 85:28 (59,55,33,85)
To vertex 86:91 (59,55,33,60,52,104,86)
To vertex 87:52 (59,55,100,123,87)
To vertex 88:93 (59,27,88)
To vertex 89:111 (59,55,33,60,89)
To vertex 90:76 (59,55,100,64,93,90)
To vertex 91:86 (59,55,100,123,48,91)
To vertex 92:40 (59,55,100,123,92)
To vertex 93:58 (59,55,100,64,93)
To vertex 94:26 (59,30,94)
To vertex 95:72 (59,30,94,6,14,115,71,96,95)
To vertex 96:51 (59,30,94,6,14,115,71,96)
To vertex 97:73 (59,30,94,6,29,97)
To vertex 98:92 (59,55,33,60,35,98)
To vertex 99:101 (59,55,33,122,7,44,99)
To vertex 100:20 (59,55,100)
To vertex 101:91 (59,55,100,123,48,91,101)
To vertex 102:116 (59,27,88,102)
To vertex 103:233 (59,55,33,60,52,13,103)
To vertex 104:84 (59,55,33,60,52,104)
To vertex 105:107 (59,55,33,60,35,98,106,105)
To vertex 106:92 (59,55,33,60,35,98,106)
To vertex 107:53 (59,55,33,85,28,107)
To vertex 108:95 (59,55,100,123,92,108)
To vertex 109:64 (59,30,94,6,14,115,61,109)
To vertex 110:118 (59,40,113,110)
To vertex 111:125 (59,30,94,6,14,25,72,111)
To vertex 112:123 (59,55,100,64,93,90,112)
To vertex 113:89 (59,40,113)
To vertex 114:117 (59,55,33,121,78,114)
To vertex 115:34 (59,30,94,6,14,115)
To vertex 116:129 (59,55,100,64,58,116)
To vertex 117:94 (59,55,33,121,78,127,117)
To vertex 118:64 (59,55,33,85,15,118)
To vertex 119:113 (59,55,33,85,56,38,126,119)
To vertex 120:89 (59,30,94,6,14,49,120)
To vertex 121:52 (59,55,33,121)
To vertex 122:54 (59,55,33,122)
To vertex 123:38 (59,55,100,123)
To vertex 124:74 (59,55,33,85,56,38,126,124)
To vertex 125:99 (59,55,33,125)
To vertex 126:65 (59,55,33,85,56,38,126)
To vertex 127:87 (59,55,33,121,78,127)
From vertex 60:
To vertex 0:78 (60,122,0)
To vertex 1:45 (60,1)
To vertex 2:117 (60,35,27,14,115,71,96,74,2)
To vertex 3:88 (60,35,27,14,115,61,45,3)
To vertex 4:80 (60,35,98,106,105,97,4)
To vertex 5:56 (60,122,28,5)
To vertex 6:94 (60,52,104,86,59,30,94,6)
To vertex 7:49 (60,122,7)
To vertex 8:68 (60,35,44,99,8)
To vertex 9:71 (60,35,98,9)
To vertex 10:80 (60,122,28,5,10)
To vertex 11:53 (60,122,7,11)
To vertex 12:48 (60,35,27,14,49,43,12)
To vertex 13:64 (60,52,13)
To vertex 14:34 (60,35,27,14)
To vertex 15:113 (60,35,44,81,33,85,15)
To vertex 16:127 (60,35,27,14,77,62,16)
To vertex 17:92 (60,35,27,88,17)
To vertex 18:90 (60,35,27,14,18)
To vertex 19:48 (60,35,27,14,49,43,19)
To vertex 20:68 (60,52,13,20)
To vertex 21:64 (60,122,7,21)
To vertex 22:84 (60,122,7,11,38,126,22)
To vertex 23:68 (60,35,27,14,49,23)
To vertex 24:105 (60,35,27,14,49,43,12,67,118,24)
To vertex 25:56 (60,35,27,14,25)
To vertex 26:53 (60,35,27,14,26)
To vertex 27:28 (60,35,27)
To vertex 28:32 (60,122,28)
To vertex 29:69 (60,35,98,29)
To vertex 30:81 (60,52,104,86,59,30)
To vertex 31:82 (60,122,31)
To vertex 32:82 (60,52,13,32)
To vertex 33:78 (60,35,44,81,33)
To vertex 34:134 (60,122,28,5,34)
To vertex 35:23 (60,35)
To vertex 36:73 (60,122,36)
To vertex 37:68 (60,1,37)
To vertex 38:53 (60,122,7,11,38)
To vertex 39:69 (60,35,27,14,115,71,96,51,39)
To vertex 40:136 (60,52,104,86,59,40)
To vertex 41:133 (60,122,28,41)
To vertex 42:81 (60,35,44,99,42)
To vertex 43:30 (60,35,27,14,49,43)
To vertex 44:43 (60,35,44)
To vertex 45:70 (60,35,27,14,115,61,45)
To vertex 46:68 (60,35,27,14,49,23,46)
To vertex 47:104 (60,35,98,116,47)
To vertex 48:67 (60,35,27,14,26,123,48)
To vertex 49:35 (60,35,27,14,49)
To vertex 50:86 (60,35,98,106,105,97,4,50)
To vertex 51:66 (60,35,27,14,115,71,96,51)
To vertex 52:37 (60,52)
To vertex 53:90 (60,52,13,53)
To vertex 54:62 (60,122,7,11,38,54)
To vertex 55:65 (60,89,55)
To vertex 56:80 (60,122,7,11,38,126,124,56)
To vertex 57:91 (60,122,36,57)
To vertex 58:110 (60,122,7,58)
To vertex 59:69 (60,52,104,86,59)
To vertex 61:54 (60,35,27,14,115,61)
To vertex 62:69 (60,35,27,14,77,62)
To vertex 63:74 (60,122,28,107,63)
To vertex 64:54 (60,122,7,11,100,64)
To vertex 65:108 (60,35,98,106,105,65)
To vertex 66:83 (60,35,27,14,115,71,96,51,39,66)
To vertex 67:91 (60,35,27,14,49,43,12,67)
To vertex 68:126 (60,35,98,106,105,97,4,50,68)
To vertex 69:98 (60,52,104,86,113,69)
To vertex 70:108 (60,35,27,88,70)
To vertex 71:41 (60,35,27,14,115,71)
To vertex 72:68 (60,35,27,14,25,72)
To vertex 73:65 (60,35,27,14,49,43,19,73)
To vertex 74:77 (60,35,27,14,115,71,96,74)
To vertex 75:106 (60,35,27,14,26,123,75)
To vertex 76:132 (60,35,27,14,49,43,76)
To vertex 77:46 (60,35,27,14,77)
To vertex 78:104 (60,35,27,14,115,61,45,121,78)
To vertex 79:80 (60,35,98,106,105,102,79)
To vertex 80:84 (60,52,13,80)
To vertex 81:75 (60,35,44,81)
To vertex 82:138 (60,122,7,11,100,82)
To vertex 83:61 (60,52,104,86,83)
To vertex 84:73 (60,35,27,14,115,71,96,95,84)
To vertex 85:73 (60,35,44,81,33,85)
To vertex 86:45 (60,52,104,86)
To vertex 87:72 (60,35,27,14,26,123,87)
To vertex 88:74 (60,35,27,88)
To vertex 89:65 (60,89)
To vertex 90:88 (60,89,90)
To vertex 91:104 (60,35,44,81,91)
To vertex 92:60 (60,35,27,14,26,123,92)
To vertex 93:82 (60,35,27,14,77,62,93)
To vertex 94:95 (60,52,104,86,59,30,94)
To vertex 95:72 (60,35,27,14,115,71,96,95)
To vertex 96:51 (60,35,27,14,115,71,96)
To vertex 97:72 (60,35,98,106,105,97)
To vertex 98:46 (60,35,98)
To vertex 99:65 (60,35,44,99)
To vertex 100:54 (60,122,7,11,100)
To vertex 101:109 (60,35,44,81,91,101)
To vertex 102:79 (60,35,98,106,105,102)
To vertex 103:187 (60,52,13,103)
To vertex 104:38 (60,52,104)
To vertex 105:61 (60,35,98,106,105)
To vertex 106:46 (60,35,98,106)
To vertex 107:34 (60,122,28,107)
To vertex 108:115 (60,35,27,14,26,123,92,108)
To vertex 109:64 (60,35,27,14,115,61,109)
To vertex 110:95 (60,35,44,81,110)
To vertex 111:125 (60,35,27,14,25,72,111)
To vertex 112:94 (60,35,98,106,105,112)
To vertex 113:88 (60,52,104,86,113)
To vertex 114:122 (60,35,27,14,49,114)
To vertex 115:34 (60,35,27,14,115)
To vertex 116:89 (60,35,98,116)
To vertex 117:83 (60,52,104,86,117)
To vertex 118:105 (60,35,27,14,49,43,12,67,118)
To vertex 119:105 (60,122,7,11,38,126,119)
To vertex 120:89 (60,35,27,14,49,120)
To vertex 121:83 (60,35,27,14,115,61,45,121)
To vertex 122:30 (60,122)
To vertex 123:58 (60,35,27,14,26,123)
To vertex 124:66 (60,122,7,11,38,126,124)
To vertex 125:85 (60,52,104,86,83,125)
To vertex 126:57 (60,122,7,11,38,126)
To vertex 127:104 (60,35,27,14,77,62,127)
From vertex 61:
To vertex 0:82 (61,97,20,0)
To vertex 1:68 (61,97,1)
To vertex 2:114 (61,45,3,80,26,123,92,2)
To vertex 3:34 (61,45,3)
To vertex 4:27 (61,97,4)
To vertex 5:38 (61,45,5)
To vertex 6:61 (61,45,59,30,94,6)
To vertex 7:90 (61,97,4,50,49,43,19,122,7)
To vertex 8:81 (61,63,99,8)
To vertex 9:70 (61,97,4,50,9)
To vertex 10:62 (61,45,5,10)
To vertex 11:94 (61,97,4,50,49,43,19,122,7,11)
To vertex 12:60 (61,97,4,50,49,43,12)
To vertex 13:109 (61,52,13)
To vertex 14:70 (61,45,59,30,94,6,14)
To vertex 15:72 (61,15)
To vertex 16:84 (61,45,121,16)
To vertex 17:107 (61,97,4,50,49,23,46,17)
To vertex 18:126 (61,45,59,30,94,6,14,18)
To vertex 19:60 (61,97,4,50,49,43,19)
To vertex 20:31 (61,97,20)
To vertex 21:76 (61,45,3,72,21)
To vertex 22:103 (61,97,4,56,38,126,22)
To vertex 23:80 (61,97,4,50,49,23)
To vertex 24:68 (61,15,118,24)
To vertex 25:92 (61,45,59,30,94,6,14,25)
To vertex 26:43 (61,45,3,80,26)
To vertex 27:83 (61,45,59,27)
To vertex 28:68 (61,29,28)
To vertex 29:15 (61,29)
To vertex 30:48 (61,45,59,30)
To vertex 31:115 (61,45,59,55,100,64,31)
To vertex 32:86 (61,97,4,50,32)
To vertex 33:69 (61,45,59,55,33)
To vertex 34:116 (61,45,5,34)
To vertex 35:91 (61,37,60,35)
To vertex 36:114 (61,45,59,55,100,36)
To vertex 37:34 (61,37)
To vertex 38:72 (61,97,4,56,38)
To vertex 39:84 (61,97,4,50,49,43,19,51,39)
To vertex 40:103 (61,45,59,40)
To vertex 41:139 (61,97,4,56,57,41)
To vertex 42:94 (61,63,99,42)
To vertex 43:42 (61,97,4,50,49,43)
To vertex 44:56 (61,44)
To vertex 45:16 (61,45)
To vertex 46:80 (61,97,4,50,49,23,46)
To vertex 47:140 (61,29,116,47)
To vertex 48:57 (61,45,3,80,26,123,48)
To vertex 49:47 (61,97,4,50,49)
To vertex 50:33 (61,97,4,50)
To vertex 51:81 (61,97,4,50,49,43,19,51)
To vertex 52:82 (61,52)
To vertex 53:87 (61,97,91,101,53)
To vertex 54:81 (61,97,4,56,38,54)
To vertex 55:53 (61,45,59,55)
To vertex 56:54 (61,97,4,56)
To vertex 57:75 (61,97,4,56,57)
To vertex 58:144 (61,45,59,55,100,64,58)
To vertex 59:36 (61,45,59)
To vertex 60:68 (61,37,60)
To vertex 62:50 (61,45,3,62)
To vertex 63:38 (61,63)
To vertex 64:56 (61,45,59,55,100,64)
To vertex 65:157 (61,97,20,0,106,105,65)
To vertex 66:60 (61,45,3,66)
To vertex 67:103 (61,97,4,50,49,43,12,67)
To vertex 68:73 (61,97,4,50,68)
To vertex 69:112 (61,97,4,50,104,86,113,69)
To vertex 70:108 (61,97,20,70)
To vertex 71:64 (61,37,115,71)
To vertex 72:49 (61,45,3,72)
To vertex 73:67 (61,45,3,80,26,123,87,73)
To vertex 74:100 (61,37,115,71,96,74)
To vertex 75:74 (61,45,121,78,75)
To vertex 76:144 (61,97,4,50,49,43,76)
To vertex 77:69 (61,15,118,77)
To vertex 78:50 (61,45,121,78)
To vertex 79:72 (61,109,102,79)
To vertex 80:43 (61,45,3,80)
To vertex 81:68 (61,81)
To vertex 82:140 (61,45,59,55,100,82)
To vertex 83:75 (61,97,4,50,104,86,83)
To vertex 84:96 (61,37,115,71,96,95,84)
To vertex 85:62 (61,29,85)
To vertex 86:59 (61,97,4,50,104,86)
To vertex 87:62 (61,45,3,80,26,123,87)
To vertex 88:129 (61,45,59,27,88)
To vertex 89:103 (61,45,121,89)
To vertex 90:81 (61,45,3,62,93,90)
To vertex 91:81 (61,97,91)
To vertex 92:50 (61,45,3,80,26,123,92)
To vertex 93:63 (61,45,3,62,93)
To vertex 94:62 (61,45,59,30,94)
To vertex 95:95 (61,37,115,71,96,95)
To vertex 96:74 (61,37,115,71,96)
To vertex 97:19 (61,97)
To vertex 98:97 (61,81,98)
To vertex 99:78 (61,63,99)
To vertex 100:56 (61,45,59,55,100)
To vertex 101:86 (61,97,91,101)
To vertex 102:71 (61,109,102)
To vertex 103:232 (61,52,13,103)
To vertex 104:52 (61,97,4,50,104)
To vertex 105:110 (61,97,20,0,106,105)
To vertex 106:95 (61,97,20,0,106)
To vertex 107:70 (61,29,28,107)
To vertex 108:105 (61,45,3,80,26,123,92,108)
To vertex 109:10 (61,109)
To vertex 110:88 (61,81,110)
To vertex 111:106 (61,45,3,72,111)
To vertex 112:118 (61,97,20,112)
To vertex 113:102 (61,97,4,50,104,86,113)
